GLAccountKey, FileImportLogKey, ImportDateTime, GLACCOUNT, COMPANYCODE, CHARTOFACCOUNTS, GLACCOUNTGROUP, CORPORATEGROUPACCOUNT, ACCOUNTISBLOCKEDFORPOSTING, ACCOUNTISBLOCKEDFORPLANNING, ACCOUNTISBLOCKEDFORCREATION, ISBALANCESHEETACCOUNT, ACCOUNTISMARKEDFORDELETION, PARTNERCOMPANY, FUNCTIONALAREA, CREATIONDATE, SAMPLEGLACCOUNT, ISPROFITLOSSACCOUNT, CREATEDBYUSER, PROFITLOSSACCOUNTTYPE, RECONCILIATIONACCOUNTTYPE, LINEITEMDISPLAYISENABLED, ISOPENITEMMANAGED, ALTERNATIVEGLACCOUNT, ACCTGDOCITMDISPLAYSEQUENCERULE, GLACCOUNTEXTERNAL, COUNTRYCHARTOFACCOUNTS, AUTHORIZATIONGROUP, TAXCATEGORY, ISAUTOMATICALLYPOSTED
354791172,38577,2026-03-26 20:35:33.143,0002012721,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012721   ",NULL,NULL,"* ",NULL
354791173,38577,2026-03-26 20:35:33.143,0003901122,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3901122   ",NULL,NULL,"* ",NULL
354791174,38577,2026-03-26 20:35:33.143,0001005079,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1005079   ",NULL,NULL,"* ",NULL
354791175,38577,2026-03-26 20:35:33.143,0002112164,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112164   ",NULL,NULL,"* ",NULL
354791176,38577,2026-03-26 20:35:33.143,0002777204,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2777204   ",NULL,NULL,"* ",NULL
354791177,38577,2026-03-26 20:35:33.143,0001301577,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301577   ",NULL,NULL,"* ",NULL
354791178,38577,2026-03-26 20:35:33.143,0001810160,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810160   ",NULL,NULL,"* ",NULL
354791179,38577,2026-03-26 20:35:33.143,0002011506,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011506   ",NULL,NULL,"* ",NULL
354791180,38577,2026-03-26 20:35:33.143,0002510054,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2510054   ",NULL,NULL,"* ",NULL
354791181,38577,2026-03-26 20:35:33.143,0002012722,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012722   ",NULL,NULL,"* ",NULL
354791182,38577,2026-03-26 20:35:33.143,0001005080,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1005080   ",NULL,NULL,"* ",NULL
354791183,38577,2026-03-26 20:35:33.143,0003901123,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3901123   ",NULL,NULL,"* ",NULL
354791184,38577,2026-03-26 20:35:33.143,0002777205,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2777205   ",NULL,NULL,"* ",NULL
354791185,38577,2026-03-26 20:35:33.143,0002112165,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112165   ",NULL,NULL,"* ",NULL
354791186,38577,2026-03-26 20:35:33.143,0001810161,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810161   ",NULL,NULL,"* ",NULL
354791187,38577,2026-03-26 20:35:33.143,0002011507,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011507   ",NULL,NULL,"* ",NULL
354791188,38577,2026-03-26 20:35:33.143,0001301578,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301578   ",NULL,NULL,"* ",NULL
354791189,38577,2026-03-26 20:35:33.143,0002510055,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2510055   ",NULL,NULL,"* ",NULL
354791190,38577,2026-03-26 20:35:33.143,0002012723,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012723   ",NULL,NULL,"* ",NULL
354791191,38577,2026-03-26 20:35:33.143,0001005081,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1005081   ",NULL,NULL,"* ",NULL
354791192,38577,2026-03-26 20:35:33.143,0002777301,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2777301   ",NULL,NULL,"* ",NULL
354791193,38577,2026-03-26 20:35:33.143,0003901124,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3901124   ",NULL,NULL,"* ",NULL
354791194,38577,2026-03-26 20:35:33.143,0002112166,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112166   ",NULL,NULL,"* ",NULL
354791195,38577,2026-03-26 20:35:33.143,0001810162,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810162   ",NULL,NULL,"* ",NULL
354791196,38577,2026-03-26 20:35:33.143,0002011508,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011508   ",NULL,NULL,"* ",NULL
354791197,38577,2026-03-26 20:35:33.143,0001301579,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301579   ",NULL,NULL,"* ",NULL
354791198,38577,2026-03-26 20:35:33.143,0002012724,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012724   ",NULL,NULL,"* ",NULL
354791199,38577,2026-03-26 20:35:33.143,0002510056,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2510056   ",NULL,NULL,"* ",NULL
354791200,38577,2026-03-26 20:35:33.143,0001005082,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1005082   ",NULL,NULL,"* ",NULL
354791201,38577,2026-03-26 20:35:33.143,0002112167,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112167   ",NULL,NULL,"* ",NULL
354791202,38577,2026-03-26 20:35:33.143,0001810163,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810163   ",NULL,NULL,"* ",NULL
354791203,38577,2026-03-26 20:35:33.143,0002777302,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2777302   ",NULL,NULL,"* ",NULL
354791204,38577,2026-03-26 20:35:33.143,0002011509,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011509   ",NULL,NULL,"* ",NULL
354791205,38577,2026-03-26 20:35:33.143,0001301580,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301580   ",NULL,NULL,"* ",NULL
354791206,38577,2026-03-26 20:35:33.143,0002510057,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2510057   ",NULL,NULL,"* ",NULL
354791207,38577,2026-03-26 20:35:33.143,0003901125,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3901125   ",NULL,NULL,"* ",NULL
354791208,38577,2026-03-26 20:35:33.143,0002012725,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012725   ",NULL,NULL,"* ",NULL
354791209,38577,2026-03-26 20:35:33.143,0001005083,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1005083   ",NULL,NULL,"* ",NULL
354791210,38577,2026-03-26 20:35:33.143,0002011510,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011510   ",NULL,NULL,"* ",NULL
354791211,38577,2026-03-26 20:35:33.143,0002112168,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112168   ",NULL,NULL,"* ",NULL
354791212,38577,2026-03-26 20:35:33.143,0001301581,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301581   ",NULL,NULL,"* ",NULL
354791213,38577,2026-03-26 20:35:33.143,0002777303,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2777303   ",NULL,NULL,"* ",NULL
354791214,38577,2026-03-26 20:35:33.143,0002510058,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2510058   ",NULL,NULL,"* ",NULL
354791215,38577,2026-03-26 20:35:33.143,0003901200,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3901200   ",NULL,NULL,"* ",NULL
354791216,38577,2026-03-26 20:35:33.143,0002012726,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012726   ",NULL,NULL,"* ",NULL
354791217,38577,2026-03-26 20:35:33.143,0002011511,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011511   ",NULL,NULL,"* ",NULL
354791218,38577,2026-03-26 20:35:33.143,0001005084,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1005084   ",NULL,NULL,"* ",NULL
354791219,38577,2026-03-26 20:35:33.143,0002777304,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2777304   ",NULL,NULL,"* ",NULL
354791220,38577,2026-03-26 20:35:33.143,0001301582,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301582   ",NULL,NULL,"* ",NULL
354791221,38577,2026-03-26 20:35:33.143,0002112169,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112169   ",NULL,NULL,"* ",NULL
354791222,38577,2026-03-26 20:35:33.143,0002510059,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2510059   ",NULL,NULL,"* ",NULL
354791223,38577,2026-03-26 20:35:33.143,0001810165,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810165   ",NULL,NULL,"* ",NULL
354791224,38577,2026-03-26 20:35:33.143,0002011512,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011512   ",NULL,NULL,"* ",NULL
354791225,38577,2026-03-26 20:35:33.143,0002777305,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2777305   ",NULL,NULL,"* ",NULL
354791226,38577,2026-03-26 20:35:33.143,0002519899,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2519899   ",NULL,NULL,"* ",NULL
354791227,38577,2026-03-26 20:35:33.143,0003901201,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3901201   ",NULL,NULL,"* ",NULL
354791228,38577,2026-03-26 20:35:33.143,0001301583,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301583   ",NULL,NULL,"* ",NULL
354791229,38577,2026-03-26 20:35:33.143,0002012727,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012727   ",NULL,NULL,"* ",NULL
354791230,38577,2026-03-26 20:35:33.143,0002112170,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112170   ",NULL,NULL,"* ",NULL
354791231,38577,2026-03-26 20:35:33.143,0002011513,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011513   ",NULL,NULL,"* ",NULL
354791232,38577,2026-03-26 20:35:33.143,0002610001,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610001   ",NULL,NULL,"* ",NULL
354791233,38577,2026-03-26 20:35:33.143,0001810166,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810166   ",NULL,NULL,"* ",NULL
354791234,38577,2026-03-26 20:35:33.143,0001005085,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1005085   ",NULL,NULL,"* ",NULL
354791235,38577,2026-03-26 20:35:33.143,0002777501,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2777501   ",NULL,NULL,"* ",NULL
354791236,38577,2026-03-26 20:35:33.143,0002012728,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012728   ",NULL,NULL,"* ",NULL
354791237,38577,2026-03-26 20:35:33.143,0001301584,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301584   ",NULL,NULL,"* ",NULL
354791238,38577,2026-03-26 20:35:33.143,0003901202,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3901202   ",NULL,NULL,"* ",NULL
354791239,38577,2026-03-26 20:35:33.143,0002112171,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112171   ",NULL,NULL,"* ",NULL
354791240,38577,2026-03-26 20:35:33.143,0002011514,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011514   ",NULL,NULL,"* ",NULL
354791241,38577,2026-03-26 20:35:33.143,0001005086,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1005086   ",NULL,NULL,"* ",NULL
354791242,38577,2026-03-26 20:35:33.143,0001810167,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810167   ",NULL,NULL,"* ",NULL
354791243,38577,2026-03-26 20:35:33.143,0002610002,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610002   ",NULL,NULL,"* ",NULL
354791244,38577,2026-03-26 20:35:33.143,0001301585,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301585   ",NULL,NULL,"* ",NULL
354791245,38577,2026-03-26 20:35:33.143,0003901203,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3901203   ",NULL,NULL,"* ",NULL
354791246,38577,2026-03-26 20:35:33.143,0002777502,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2777502   ",NULL,NULL,"* ",NULL
354791247,38577,2026-03-26 20:35:33.143,0002112172,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112172   ",NULL,NULL,"* ",NULL
354791248,38577,2026-03-26 20:35:33.143,0002012729,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012729   ",NULL,NULL,"* ",NULL
354791249,38577,2026-03-26 20:35:33.143,0002011515,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011515   ",NULL,NULL,"* ",NULL
354791250,38577,2026-03-26 20:35:33.143,0001005087,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1005087   ",NULL,NULL,"* ",NULL
354791251,38577,2026-03-26 20:35:33.143,0002610003,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610003   ",NULL,NULL,"* ",NULL
354791252,38577,2026-03-26 20:35:33.143,0001810168,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810168   ",NULL,NULL,"* ",NULL
354791253,38577,2026-03-26 20:35:33.143,0002112173,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112173   ",NULL,NULL,"* ",NULL
354791254,38577,2026-03-26 20:35:33.143,0002777503,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2777503   ",NULL,NULL,"* ",NULL
354791255,38577,2026-03-26 20:35:33.143,0002011516,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011516   ",NULL,NULL,"* ",NULL
354791256,38577,2026-03-26 20:35:33.143,0003909810,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3909810   ",NULL,NULL,"* ",NULL
354791257,38577,2026-03-26 20:35:33.143,0001005088,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1005088   ",NULL,NULL,"* ",NULL
354791258,38577,2026-03-26 20:35:33.143,0001301586,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301586   ",NULL,NULL,"* ",NULL
354791259,38577,2026-03-26 20:35:33.143,0002012730,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012730   ",NULL,NULL,"* ",NULL
354791260,38577,2026-03-26 20:35:33.143,0001810169,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810169   ",NULL,NULL,"* ",NULL
354791261,38577,2026-03-26 20:35:33.143,0002112174,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112174   ",NULL,NULL,"* ",NULL
354791262,38577,2026-03-26 20:35:33.143,0002777504,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2777504   ",NULL,NULL,"* ",NULL
354791263,38577,2026-03-26 20:35:33.143,0002011517,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011517   ",NULL,NULL,"* ",NULL
354791264,38577,2026-03-26 20:35:33.143,0001005089,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1005089   ",NULL,NULL,"* ",NULL
354791265,38577,2026-03-26 20:35:33.143,0002012731,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012731   ",NULL,NULL,"* ",NULL
354791266,38577,2026-03-26 20:35:33.143,0003909811,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3909811   ",NULL,NULL,"* ",NULL
